Entity,Code,Date,deaths,fivedeath
Djibouti,DJI,"Mar 22, 2020",0,
Djibouti,DJI,"Mar 23, 2020",0,
Djibouti,DJI,"Mar 24, 2020",0,
Djibouti,DJI,"Mar 25, 2020",0,
Djibouti,DJI,"Mar 26, 2020",0,
Djibouti,DJI,"Mar 27, 2020",0,
Djibouti,DJI,"Mar 28, 2020",0,
Djibouti,DJI,"Mar 29, 2020",0,
Djibouti,DJI,"Mar 30, 2020",0,
Djibouti,DJI,"Mar 31, 2020",0,
Djibouti,DJI,"Apr 1, 2020",0,
Djibouti,DJI,"Apr 2, 2020",0,
Djibouti,DJI,"Apr 3, 2020",0,
Djibouti,DJI,"Apr 4, 2020",0,
Djibouti,DJI,"Apr 5, 2020",0,
Djibouti,DJI,"Apr 6, 2020",0,
Djibouti,DJI,"Apr 7, 2020",0,
Djibouti,DJI,"Apr 8, 2020",0,
Djibouti,DJI,"Apr 9, 2020",0,
Djibouti,DJI,"Apr 10, 2020",1,
Djibouti,DJI,"Apr 11, 2020",1,
Djibouti,DJI,"Apr 12, 2020",2,
Djibouti,DJI,"Apr 13, 2020",2,
Djibouti,DJI,"Apr 14, 2020",2,
Djibouti,DJI,"Apr 15, 2020",2,
Djibouti,DJI,"Apr 16, 2020",2,
Djibouti,DJI,"Apr 17, 2020",2,
Djibouti,DJI,"Apr 18, 2020",2,
Djibouti,DJI,"Apr 19, 2020",2,
Djibouti,DJI,"Apr 20, 2020",2,
Djibouti,DJI,"Apr 21, 2020",2,
Djibouti,DJI,"Apr 22, 2020",2,
Djibouti,DJI,"Apr 23, 2020",2,
Djibouti,DJI,"Apr 24, 2020",2,
Djibouti,DJI,"Apr 25, 2020",2,
Djibouti,DJI,"Apr 26, 2020",2,
Djibouti,DJI,"Apr 27, 2020",2,
Djibouti,DJI,"Apr 28, 2020",2,
Djibouti,DJI,"Apr 29, 2020",2,
Djibouti,DJI,"Apr 30, 2020",2,
Djibouti,DJI,"May 1, 2020",2,
Djibouti,DJI,"May 2, 2020",2,
Djibouti,DJI,"May 3, 2020",2,
Djibouti,DJI,"May 4, 2020",2,
Djibouti,DJI,"May 5, 2020",2,
Djibouti,DJI,"May 6, 2020",2,
Djibouti,DJI,"May 7, 2020",3,
Djibouti,DJI,"May 8, 2020",3,
Djibouti,DJI,"May 9, 2020",3,
Djibouti,DJI,"May 10, 2020",3,
Djibouti,DJI,"May 11, 2020",3,
Djibouti,DJI,"May 12, 2020",3,
Djibouti,DJI,"May 13, 2020",3,
Djibouti,DJI,"May 14, 2020",3,
Djibouti,DJI,"May 15, 2020",3,
Djibouti,DJI,"May 16, 2020",4,
Dominica,DMA,"Mar 23, 2020",0,
Dominica,DMA,"Mar 24, 2020",0,
Dominica,DMA,"Mar 25, 2020",0,
Dominica,DMA,"Mar 26, 2020",0,
Dominica,DMA,"Mar 27, 2020",0,
Dominica,DMA,"Mar 28, 2020",0,
Dominica,DMA,"Mar 29, 2020",0,
Dominica,DMA,"Mar 30, 2020",0,
Dominica,DMA,"Mar 31, 2020",0,
Dominica,DMA,"Apr 1, 2020",0,
Dominica,DMA,"Apr 2, 2020",0,
Dominica,DMA,"Apr 3, 2020",0,
Dominica,DMA,"Apr 4, 2020",0,
Dominica,DMA,"Apr 5, 2020",0,
Dominica,DMA,"Apr 6, 2020",0,
Dominica,DMA,"Apr 7, 2020",0,
Dominica,DMA,"Apr 8, 2020",0,
Dominica,DMA,"Apr 9, 2020",0,
Dominica,DMA,"Apr 10, 2020",0,
Dominica,DMA,"Apr 11, 2020",0,
Dominica,DMA,"Apr 12, 2020",0,
Dominica,DMA,"Apr 13, 2020",0,
Dominica,DMA,"Apr 14, 2020",0,
Dominica,DMA,"Apr 15, 2020",0,
Dominica,DMA,"Apr 16, 2020",0,
Dominica,DMA,"Apr 17, 2020",0,
Dominica,DMA,"Apr 18, 2020",0,
Dominica,DMA,"Apr 19, 2020",0,
Dominica,DMA,"Apr 20, 2020",0,
Dominica,DMA,"Apr 21, 2020",0,
Dominica,DMA,"Apr 22, 2020",0,
Dominica,DMA,"Apr 23, 2020",0,
Dominica,DMA,"Apr 24, 2020",0,
Dominica,DMA,"Apr 25, 2020",0,
Dominica,DMA,"Apr 26, 2020",0,
Dominica,DMA,"Apr 27, 2020",0,
Dominica,DMA,"Apr 28, 2020",0,
Dominica,DMA,"Apr 29, 2020",0,
Dominica,DMA,"Apr 30, 2020",0,
Dominica,DMA,"May 1, 2020",0,
Dominica,DMA,"May 2, 2020",0,
Dominica,DMA,"May 3, 2020",0,
Dominica,DMA,"May 4, 2020",0,
Dominica,DMA,"May 5, 2020",0,
Dominica,DMA,"May 6, 2020",0,
Dominica,DMA,"May 7, 2020",0,
Dominica,DMA,"May 8, 2020",0,
Dominica,DMA,"May 9, 2020",0,
Dominica,DMA,"May 10, 2020",0,
Dominica,DMA,"May 11, 2020",0,
Dominica,DMA,"May 12, 2020",0,
Dominica,DMA,"May 13, 2020",0,
Dominica,DMA,"May 14, 2020",0,
Dominica,DMA,"May 15, 2020",0,
Dominica,DMA,"May 16, 2020",0,
Dominican Republic,DOM,"Mar 25, 2020",6,0
Dominican Republic,DOM,"Mar 26, 2020",10,1
Dominican Republic,DOM,"Mar 27, 2020",10,2
Dominican Republic,DOM,"Mar 28, 2020",20,3
Dominican Republic,DOM,"Mar 29, 2020",28,4
Dominican Republic,DOM,"Mar 30, 2020",39,5
Dominican Republic,DOM,"Mar 31, 2020",42,6
Dominican Republic,DOM,"Apr 1, 2020",51,7
Dominican Republic,DOM,"Apr 2, 2020",57,8
Dominican Republic,DOM,"Apr 3, 2020",60,9
Dominican Republic,DOM,"Apr 4, 2020",68,10
Dominican Republic,DOM,"Apr 5, 2020",77,11
Dominican Republic,DOM,"Apr 6, 2020",82,12
Dominican Republic,DOM,"Apr 7, 2020",86,13
Dominican Republic,DOM,"Apr 8, 2020",98,14
Dominican Republic,DOM,"Apr 9, 2020",108,15
Dominican Republic,DOM,"Apr 10, 2020",118,16
Dominican Republic,DOM,"Apr 11, 2020",126,17
Dominican Republic,DOM,"Apr 12, 2020",135,18
Dominican Republic,DOM,"Apr 13, 2020",173,19
Dominican Republic,DOM,"Apr 14, 2020",177,20
Dominican Republic,DOM,"Apr 15, 2020",183,21
Dominican Republic,DOM,"Apr 16, 2020",189,22
Dominican Republic,DOM,"Apr 17, 2020",196,23
Dominican Republic,DOM,"Apr 18, 2020",200,24
Dominican Republic,DOM,"Apr 19, 2020",217,25
Dominican Republic,DOM,"Apr 20, 2020",226,26
Dominican Republic,DOM,"Apr 21, 2020",235,27
Dominican Republic,DOM,"Apr 22, 2020",245,28
Dominican Republic,DOM,"Apr 23, 2020",260,29
Dominican Republic,DOM,"Apr 24, 2020",265,30
Dominican Republic,DOM,"Apr 25, 2020",267,31
Dominican Republic,DOM,"Apr 26, 2020",273,32
Dominican Republic,DOM,"Apr 27, 2020",278,33
Dominican Republic,DOM,"Apr 28, 2020",278,34
Dominican Republic,DOM,"Apr 29, 2020",286,35
Dominican Republic,DOM,"Apr 30, 2020",293,36
Dominican Republic,DOM,"May 1, 2020",301,37
Dominican Republic,DOM,"May 2, 2020",313,38
Dominican Republic,DOM,"May 3, 2020",326,39
Dominican Republic,DOM,"May 4, 2020",333,40
Dominican Republic,DOM,"May 5, 2020",346,41
Dominican Republic,DOM,"May 6, 2020",354,42
Dominican Republic,DOM,"May 7, 2020",362,43
Dominican Republic,DOM,"May 8, 2020",373,44
Dominican Republic,DOM,"May 9, 2020",380,45
Dominican Republic,DOM,"May 10, 2020",385,46
Dominican Republic,DOM,"May 11, 2020",388,47
Dominican Republic,DOM,"May 12, 2020",393,48
Dominican Republic,DOM,"May 13, 2020",402,49
Dominican Republic,DOM,"May 14, 2020",409,50
Dominican Republic,DOM,"May 15, 2020",422,51
Dominican Republic,DOM,"May 16, 2020",424,52
Ecuador,ECU,"Mar 21, 2020",7,0
Ecuador,ECU,"Mar 22, 2020",7,1
Ecuador,ECU,"Mar 23, 2020",14,2
Ecuador,ECU,"Mar 24, 2020",18,3
Ecuador,ECU,"Mar 25, 2020",27,4
Ecuador,ECU,"Mar 26, 2020",29,5
Ecuador,ECU,"Mar 27, 2020",34,6
Ecuador,ECU,"Mar 28, 2020",41,7
Ecuador,ECU,"Mar 29, 2020",48,8
Ecuador,ECU,"Mar 30, 2020",58,9
Ecuador,ECU,"Mar 31, 2020",62,10
Ecuador,ECU,"Apr 1, 2020",79,11
Ecuador,ECU,"Apr 2, 2020",120,12
Ecuador,ECU,"Apr 3, 2020",120,13
Ecuador,ECU,"Apr 4, 2020",145,14
Ecuador,ECU,"Apr 5, 2020",172,15
Ecuador,ECU,"Apr 6, 2020",180,16
Ecuador,ECU,"Apr 7, 2020",191,17
Ecuador,ECU,"Apr 8, 2020",220,18
Ecuador,ECU,"Apr 9, 2020",242,19
Ecuador,ECU,"Apr 10, 2020",272,20
Ecuador,ECU,"Apr 11, 2020",297,21
Ecuador,ECU,"Apr 12, 2020",315,22
Ecuador,ECU,"Apr 13, 2020",333,23
Ecuador,ECU,"Apr 14, 2020",355,24
Ecuador,ECU,"Apr 15, 2020",355,25
Ecuador,ECU,"Apr 16, 2020",388,26
Ecuador,ECU,"Apr 17, 2020",403,27
Ecuador,ECU,"Apr 18, 2020",421,28
Ecuador,ECU,"Apr 19, 2020",456,29
Ecuador,ECU,"Apr 20, 2020",474,30
Ecuador,ECU,"Apr 21, 2020",507,31
Ecuador,ECU,"Apr 22, 2020",520,32
Ecuador,ECU,"Apr 23, 2020",537,33
Ecuador,ECU,"Apr 24, 2020",560,34
Ecuador,ECU,"Apr 25, 2020",576,35
Ecuador,ECU,"Apr 26, 2020",576,36
Ecuador,ECU,"Apr 27, 2020",576,37
Ecuador,ECU,"Apr 28, 2020",663,38
Ecuador,ECU,"Apr 29, 2020",871,39
Ecuador,ECU,"Apr 30, 2020",883,40
Ecuador,ECU,"May 1, 2020",900,41
Ecuador,ECU,"May 2, 2020",1063,42
Ecuador,ECU,"May 3, 2020",1371,43
Ecuador,ECU,"May 4, 2020",1564,44
Ecuador,ECU,"May 5, 2020",1569,45
Ecuador,ECU,"May 6, 2020",1569,46
Ecuador,ECU,"May 7, 2020",1618,47
Ecuador,ECU,"May 8, 2020",1654,48
Ecuador,ECU,"May 9, 2020",1704,49
Ecuador,ECU,"May 10, 2020",1717,50
Ecuador,ECU,"May 11, 2020",2127,51
Ecuador,ECU,"May 12, 2020",2145,52
Ecuador,ECU,"May 13, 2020",2327,53
Ecuador,ECU,"May 14, 2020",2334,54
Ecuador,ECU,"May 15, 2020",2338,55
Ecuador,ECU,"May 16, 2020",2594,56
Egypt,EGY,"Mar 19, 2020",6,0
Egypt,EGY,"Mar 20, 2020",6,1
Egypt,EGY,"Mar 21, 2020",7,2
Egypt,EGY,"Mar 22, 2020",8,3
Egypt,EGY,"Mar 23, 2020",10,4
Egypt,EGY,"Mar 24, 2020",14,5
Egypt,EGY,"Mar 25, 2020",19,6
Egypt,EGY,"Mar 26, 2020",21,7
Egypt,EGY,"Mar 27, 2020",21,8
Egypt,EGY,"Mar 28, 2020",24,9
Egypt,EGY,"Mar 29, 2020",30,10
Egypt,EGY,"Mar 30, 2020",36,11
Egypt,EGY,"Mar 31, 2020",40,12
Egypt,EGY,"Apr 1, 2020",41,13
Egypt,EGY,"Apr 2, 2020",46,14
Egypt,EGY,"Apr 3, 2020",52,15
Egypt,EGY,"Apr 4, 2020",52,16
Egypt,EGY,"Apr 5, 2020",66,17
Egypt,EGY,"Apr 6, 2020",71,18
Egypt,EGY,"Apr 7, 2020",78,19
Egypt,EGY,"Apr 8, 2020",85,20
Egypt,EGY,"Apr 9, 2020",103,21
Egypt,EGY,"Apr 10, 2020",118,22
Egypt,EGY,"Apr 11, 2020",135,23
Egypt,EGY,"Apr 12, 2020",146,24
Egypt,EGY,"Apr 13, 2020",159,25
Egypt,EGY,"Apr 14, 2020",164,26
Egypt,EGY,"Apr 15, 2020",178,27
Egypt,EGY,"Apr 16, 2020",183,28
Egypt,EGY,"Apr 17, 2020",196,29
Egypt,EGY,"Apr 18, 2020",205,30
Egypt,EGY,"Apr 19, 2020",224,31
Egypt,EGY,"Apr 20, 2020",239,32
Egypt,EGY,"Apr 21, 2020",250,33
Egypt,EGY,"Apr 22, 2020",264,34
Egypt,EGY,"Apr 23, 2020",264,35
Egypt,EGY,"Apr 24, 2020",276,36
Egypt,EGY,"Apr 25, 2020",294,37
Egypt,EGY,"Apr 26, 2020",307,38
Egypt,EGY,"Apr 27, 2020",307,39
Egypt,EGY,"Apr 28, 2020",337,40
Egypt,EGY,"Apr 29, 2020",359,41
Egypt,EGY,"Apr 30, 2020",380,42
Egypt,EGY,"May 1, 2020",392,43
Egypt,EGY,"May 2, 2020",406,44
Egypt,EGY,"May 3, 2020",415,45
Egypt,EGY,"May 4, 2020",429,46
Egypt,EGY,"May 5, 2020",436,47
Egypt,EGY,"May 6, 2020",452,48
Egypt,EGY,"May 7, 2020",469,49
Egypt,EGY,"May 8, 2020",482,50
Egypt,EGY,"May 9, 2020",503,51
Egypt,EGY,"May 10, 2020",514,52
Egypt,EGY,"May 11, 2020",525,53
Egypt,EGY,"May 12, 2020",533,54
Egypt,EGY,"May 13, 2020",544,55
Egypt,EGY,"May 14, 2020",556,56
Egypt,EGY,"May 15, 2020",571,57
Egypt,EGY,"May 16, 2020",592,58
El Salvador,SLV,"Apr 9, 2020",5,0
El Salvador,SLV,"Apr 10, 2020",6,1
El Salvador,SLV,"Apr 11, 2020",6,2
El Salvador,SLV,"Apr 12, 2020",6,3
El Salvador,SLV,"Apr 13, 2020",6,4
El Salvador,SLV,"Apr 14, 2020",6,5
El Salvador,SLV,"Apr 15, 2020",6,6
El Salvador,SLV,"Apr 16, 2020",6,7
El Salvador,SLV,"Apr 17, 2020",6,8
El Salvador,SLV,"Apr 18, 2020",7,9
El Salvador,SLV,"Apr 19, 2020",7,10
El Salvador,SLV,"Apr 20, 2020",7,11
El Salvador,SLV,"Apr 21, 2020",7,12
El Salvador,SLV,"Apr 22, 2020",7,13
El Salvador,SLV,"Apr 23, 2020",8,14
El Salvador,SLV,"Apr 24, 2020",8,15
El Salvador,SLV,"Apr 25, 2020",8,16
El Salvador,SLV,"Apr 26, 2020",8,17
El Salvador,SLV,"Apr 27, 2020",8,18
El Salvador,SLV,"Apr 28, 2020",8,19
El Salvador,SLV,"Apr 29, 2020",9,20
El Salvador,SLV,"Apr 30, 2020",9,21
El Salvador,SLV,"May 1, 2020",10,22
El Salvador,SLV,"May 2, 2020",10,23
El Salvador,SLV,"May 3, 2020",11,24
El Salvador,SLV,"May 4, 2020",12,25
El Salvador,SLV,"May 5, 2020",13,26
El Salvador,SLV,"May 6, 2020",14,27
El Salvador,SLV,"May 7, 2020",15,28
El Salvador,SLV,"May 8, 2020",15,29
El Salvador,SLV,"May 9, 2020",16,30
El Salvador,SLV,"May 10, 2020",17,31
El Salvador,SLV,"May 11, 2020",17,32
El Salvador,SLV,"May 12, 2020",18,33
El Salvador,SLV,"May 13, 2020",20,34
El Salvador,SLV,"May 14, 2020",20,35
El Salvador,SLV,"May 15, 2020",23,36
El Salvador,SLV,"May 16, 2020",25,37
Equatorial Guinea,GNQ,"May 14, 2020",6,0
Equatorial Guinea,GNQ,"May 15, 2020",7,1
Equatorial Guinea,GNQ,"May 16, 2020",7,2
Eritrea,ERI,"Mar 22, 2020",0,
Eritrea,ERI,"Mar 23, 2020",0,
Eritrea,ERI,"Mar 24, 2020",0,
Eritrea,ERI,"Mar 25, 2020",0,
Eritrea,ERI,"Mar 26, 2020",0,
Eritrea,ERI,"Mar 27, 2020",0,
Eritrea,ERI,"Mar 28, 2020",0,
Eritrea,ERI,"Mar 29, 2020",0,
Eritrea,ERI,"Mar 30, 2020",0,
Eritrea,ERI,"Mar 31, 2020",0,
Eritrea,ERI,"Apr 1, 2020",0,
Eritrea,ERI,"Apr 2, 2020",0,
Eritrea,ERI,"Apr 3, 2020",0,
Eritrea,ERI,"Apr 4, 2020",0,
Eritrea,ERI,"Apr 5, 2020",0,
Eritrea,ERI,"Apr 6, 2020",0,
Eritrea,ERI,"Apr 7, 2020",0,
Eritrea,ERI,"Apr 8, 2020",0,
Eritrea,ERI,"Apr 9, 2020",0,
Eritrea,ERI,"Apr 10, 2020",0,
Eritrea,ERI,"Apr 11, 2020",0,
Eritrea,ERI,"Apr 12, 2020",0,
Eritrea,ERI,"Apr 13, 2020",0,
Eritrea,ERI,"Apr 14, 2020",0,
Eritrea,ERI,"Apr 15, 2020",0,
Eritrea,ERI,"Apr 16, 2020",0,
Eritrea,ERI,"Apr 17, 2020",0,
Eritrea,ERI,"Apr 18, 2020",0,
Eritrea,ERI,"Apr 19, 2020",0,
Eritrea,ERI,"Apr 20, 2020",0,
Eritrea,ERI,"Apr 21, 2020",0,
Eritrea,ERI,"Apr 22, 2020",0,
Eritrea,ERI,"Apr 23, 2020",0,
Eritrea,ERI,"Apr 24, 2020",0,
Eritrea,ERI,"Apr 25, 2020",0,
Eritrea,ERI,"Apr 26, 2020",0,
Eritrea,ERI,"Apr 27, 2020",0,
Eritrea,ERI,"Apr 28, 2020",0,
Eritrea,ERI,"Apr 29, 2020",0,
Eritrea,ERI,"Apr 30, 2020",0,
Eritrea,ERI,"May 1, 2020",0,
Eritrea,ERI,"May 2, 2020",0,
Eritrea,ERI,"May 3, 2020",0,
Eritrea,ERI,"May 4, 2020",0,
Eritrea,ERI,"May 5, 2020",0,
Eritrea,ERI,"May 6, 2020",0,
Eritrea,ERI,"May 7, 2020",0,
Eritrea,ERI,"May 8, 2020",0,
Eritrea,ERI,"May 9, 2020",0,
Eritrea,ERI,"May 10, 2020",0,
Eritrea,ERI,"May 11, 2020",0,
Eritrea,ERI,"May 12, 2020",0,
Eritrea,ERI,"May 13, 2020",0,
Eritrea,ERI,"May 14, 2020",0,
Eritrea,ERI,"May 15, 2020",0,
Eritrea,ERI,"May 16, 2020",0,
Estonia,EST,"Apr 2, 2020",5,0
Estonia,EST,"Apr 3, 2020",11,1
Estonia,EST,"Apr 4, 2020",12,2
Estonia,EST,"Apr 5, 2020",13,3
Estonia,EST,"Apr 6, 2020",15,4
Estonia,EST,"Apr 7, 2020",19,5
Estonia,EST,"Apr 8, 2020",21,6
Estonia,EST,"Apr 9, 2020",24,7
Estonia,EST,"Apr 10, 2020",24,8
Estonia,EST,"Apr 11, 2020",24,9
Estonia,EST,"Apr 12, 2020",24,10
Estonia,EST,"Apr 13, 2020",25,11
Estonia,EST,"Apr 14, 2020",28,12
Estonia,EST,"Apr 15, 2020",31,13
Estonia,EST,"Apr 16, 2020",35,14
Estonia,EST,"Apr 17, 2020",36,15
Estonia,EST,"Apr 18, 2020",38,16
Estonia,EST,"Apr 19, 2020",38,17
Estonia,EST,"Apr 20, 2020",40,18
Estonia,EST,"Apr 21, 2020",40,19
Estonia,EST,"Apr 22, 2020",43,20
Estonia,EST,"Apr 23, 2020",44,21
Estonia,EST,"Apr 24, 2020",45,22
Estonia,EST,"Apr 25, 2020",46,23
Estonia,EST,"Apr 26, 2020",46,24
Estonia,EST,"Apr 27, 2020",49,25
Estonia,EST,"Apr 28, 2020",50,26
Estonia,EST,"Apr 29, 2020",50,27
Estonia,EST,"Apr 30, 2020",50,28
Estonia,EST,"May 1, 2020",52,29
Estonia,EST,"May 2, 2020",52,30
Estonia,EST,"May 3, 2020",53,31
Estonia,EST,"May 4, 2020",55,32
Estonia,EST,"May 5, 2020",55,33
Estonia,EST,"May 6, 2020",55,34
Estonia,EST,"May 7, 2020",55,35
Estonia,EST,"May 8, 2020",56,36
Estonia,EST,"May 9, 2020",56,37
Estonia,EST,"May 10, 2020",60,38
Estonia,EST,"May 11, 2020",60,39
Estonia,EST,"May 12, 2020",61,40
Estonia,EST,"May 13, 2020",61,41
Estonia,EST,"May 14, 2020",61,42
Estonia,EST,"May 15, 2020",62,43
Estonia,EST,"May 16, 2020",63,44
Ethiopia,ETH,"May 10, 2020",5,0
Ethiopia,ETH,"May 11, 2020",5,1
Ethiopia,ETH,"May 12, 2020",5,2
Ethiopia,ETH,"May 13, 2020",5,3
Ethiopia,ETH,"May 14, 2020",5,4
Ethiopia,ETH,"May 15, 2020",5,5
Ethiopia,ETH,"May 16, 2020",5,6
Europe,,"Feb 25, 2020",7,0
Europe,,"Feb 26, 2020",12,1
Europe,,"Feb 27, 2020",14,2
Europe,,"Feb 28, 2020",19,3
Europe,,"Feb 29, 2020",23,4
Europe,,"Mar 1, 2020",31,5
Europe,,"Mar 2, 2020",38,6
Europe,,"Mar 3, 2020",56,7
Europe,,"Mar 4, 2020",85,8
Europe,,"Mar 5, 2020",113,9
Europe,,"Mar 6, 2020",160,10
Europe,,"Mar 7, 2020",215,11
Europe,,"Mar 8, 2020",253,12
Europe,,"Mar 9, 2020",398,13
Europe,,"Mar 10, 2020",534,14
Europe,,"Mar 11, 2020",717,15
Europe,,"Mar 12, 2020",952,16
Europe,,"Mar 13, 2020",1200,17
Europe,,"Mar 14, 2020",1513,18
Europe,,"Mar 15, 2020",1751,19
Europe,,"Mar 16, 2020",2345,20
Europe,,"Mar 17, 2020",2774,21
Europe,,"Mar 18, 2020",3380,22
Europe,,"Mar 19, 2020",4101,23
Europe,,"Mar 20, 2020",4950,24
Europe,,"Mar 21, 2020",6005,25
Europe,,"Mar 22, 2020",7419,26
Europe,,"Mar 23, 2020",8715,27
Europe,,"Mar 24, 2020",10172,28
Europe,,"Mar 25, 2020",12018,29
Europe,,"Mar 26, 2020",14106,30
Europe,,"Mar 27, 2020",16308,31
Europe,,"Mar 28, 2020",19030,32
Europe,,"Mar 29, 2020",21728,33
Europe,,"Mar 30, 2020",24247,34
Europe,,"Mar 31, 2020",27141,35
Europe,,"Apr 1, 2020",30498,36
Europe,,"Apr 2, 2020",33874,37
Europe,,"Apr 3, 2020",37456,38
Europe,,"Apr 4, 2020",42593,39
Europe,,"Apr 5, 2020",46650,40
Europe,,"Apr 6, 2020",49615,41
Europe,,"Apr 7, 2020",53012,42
Europe,,"Apr 8, 2020",58126,43
Europe,,"Apr 9, 2020",61998,44
Europe,,"Apr 10, 2020",66805,45
Europe,,"Apr 11, 2020",71226,46
Europe,,"Apr 12, 2020",74699,47
Europe,,"Apr 13, 2020",77731,48
Europe,,"Apr 14, 2020",80917,49
Europe,,"Apr 15, 2020",85197,50
Europe,,"Apr 16, 2020",89960,51
Europe,,"Apr 17, 2020",94178,52
Europe,,"Apr 18, 2020",98068,53
Europe,,"Apr 19, 2020",101741,54
Europe,,"Apr 20, 2020",104185,55
Europe,,"Apr 21, 2020",106897,56
Europe,,"Apr 22, 2020",110717,57
Europe,,"Apr 23, 2020",114085,58
Europe,,"Apr 24, 2020",117145,59
Europe,,"Apr 25, 2020",120300,60
Europe,,"Apr 26, 2020",123250,61
Europe,,"Apr 27, 2020",124761,62
Europe,,"Apr 28, 2020",127115,63
Europe,,"Apr 29, 2020",130025,64
Europe,,"Apr 30, 2020",132763,65
Europe,,"May 1, 2020",134909,66
Europe,,"May 2, 2020",137252,67
Europe,,"May 3, 2020",139124,68
Europe,,"May 4, 2020",140354,69
Europe,,"May 5, 2020",141886,70
Europe,,"May 6, 2020",144062,71
Europe,,"May 7, 2020",146423,72
Europe,,"May 8, 2020",148252,73
Europe,,"May 9, 2020",150281,74
Europe,,"May 10, 2020",151481,75
Europe,,"May 11, 2020",152448,76
Europe,,"May 12, 2020",153705,77
Europe,,"May 13, 2020",155582,78
Europe,,"May 14, 2020",157174,79
Europe,,"May 15, 2020",158861,80
Europe,,"May 16, 2020",160115,81
European Union,,"Feb 25, 2020",7,0
European Union,,"Feb 26, 2020",12,1
European Union,,"Feb 27, 2020",14,2
European Union,,"Feb 28, 2020",19,3
European Union,,"Feb 29, 2020",23,4
European Union,,"Mar 1, 2020",31,5
European Union,,"Mar 2, 2020",37,6
European Union,,"Mar 3, 2020",55,7
European Union,,"Mar 4, 2020",84,8
European Union,,"Mar 5, 2020",112,9
European Union,,"Mar 6, 2020",158,10
European Union,,"Mar 7, 2020",213,11
European Union,,"Mar 8, 2020",251,12
European Union,,"Mar 9, 2020",395,13
European Union,,"Mar 10, 2020",530,14
European Union,,"Mar 11, 2020",712,15
European Union,,"Mar 12, 2020",944,16
European Union,,"Mar 13, 2020",1189,17
European Union,,"Mar 14, 2020",1499,18
European Union,,"Mar 15, 2020",1733,19
European Union,,"Mar 16, 2020",2323,20
European Union,,"Mar 17, 2020",2747,21
European Union,,"Mar 18, 2020",3346,22
European Union,,"Mar 19, 2020",4058,23
European Union,,"Mar 20, 2020",4891,24
European Union,,"Mar 21, 2020",5933,25
European Union,,"Mar 22, 2020",7327,26
European Union,,"Mar 23, 2020",8617,27
European Union,,"Mar 24, 2020",10063,28
European Union,,"Mar 25, 2020",11884,29
European Union,,"Mar 26, 2020",13950,30
European Union,,"Mar 27, 2020",16081,31
European Union,,"Mar 28, 2020",18756,32
European Union,,"Mar 29, 2020",21398,33
European Union,,"Mar 30, 2020",23878,34
European Union,,"Mar 31, 2020",26718,35
European Union,,"Apr 1, 2020",29960,36
European Union,,"Apr 2, 2020",33308,37
European Union,,"Apr 3, 2020",36792,38
European Union,,"Apr 4, 2020",41850,39
European Union,,"Apr 5, 2020",45806,40
European Union,,"Apr 6, 2020",48718,41
European Union,,"Apr 7, 2020",52048,42
European Union,,"Apr 8, 2020",57057,43
European Union,,"Apr 9, 2020",60824,44
European Union,,"Apr 10, 2020",65540,45
European Union,,"Apr 11, 2020",69865,46
European Union,,"Apr 12, 2020",73276,47
European Union,,"Apr 13, 2020",76227,48
European Union,,"Apr 14, 2020",79356,49
European Union,,"Apr 15, 2020",83525,50
European Union,,"Apr 16, 2020",88143,51
European Union,,"Apr 17, 2020",92238,52
European Union,,"Apr 18, 2020",96015,53
European Union,,"Apr 19, 2020",99556,54
European Union,,"Apr 20, 2020",101894,55
European Union,,"Apr 21, 2020",104520,56
European Union,,"Apr 22, 2020",108206,57
European Union,,"Apr 23, 2020",111440,58
European Union,,"Apr 24, 2020",114374,59
European Union,,"Apr 25, 2020",117385,60
European Union,,"Apr 26, 2020",120215,61
European Union,,"Apr 27, 2020",121620,62
European Union,,"Apr 28, 2020",123888,63
European Union,,"Apr 29, 2020",126648,64
European Union,,"Apr 30, 2020",129216,65
European Union,,"May 1, 2020",131217,66
European Union,,"May 2, 2020",133397,67
European Union,,"May 3, 2020",135170,68
European Union,,"May 4, 2020",136307,69
European Union,,"May 5, 2020",137722,70
European Union,,"May 6, 2020",139769,71
European Union,,"May 7, 2020",141986,72
European Union,,"May 8, 2020",143685,73
European Union,,"May 9, 2020",145558,74
European Union,,"May 10, 2020",146613,75
European Union,,"May 11, 2020",147447,76
European Union,,"May 12, 2020",148558,77
European Union,,"May 13, 2020",150265,78
European Union,,"May 14, 2020",151726,79
European Union,,"May 15, 2020",153256,80
European Union,,"May 16, 2020",154347,81
Faeroe Islands,FRO,"Mar 20, 2020",0,
Faeroe Islands,FRO,"Mar 21, 2020",0,
Faeroe Islands,FRO,"Mar 22, 2020",0,
Faeroe Islands,FRO,"Mar 23, 2020",0,
Faeroe Islands,FRO,"Mar 24, 2020",0,
Faeroe Islands,FRO,"Mar 25, 2020",0,
Faeroe Islands,FRO,"Mar 26, 2020",0,
Faeroe Islands,FRO,"Mar 27, 2020",0,
Faeroe Islands,FRO,"Mar 28, 2020",0,
Faeroe Islands,FRO,"Mar 29, 2020",0,
Faeroe Islands,FRO,"Mar 30, 2020",0,
Faeroe Islands,FRO,"Mar 31, 2020",0,
Faeroe Islands,FRO,"Apr 1, 2020",0,
Faeroe Islands,FRO,"Apr 2, 2020",0,
Faeroe Islands,FRO,"Apr 3, 2020",0,
