Entity,Code,date,deaths,fivedeath
Botswana,BWA,7-Apr-20,1,
Botswana,BWA,8-Apr-20,1,
Botswana,BWA,9-Apr-20,1,
Botswana,BWA,10-Apr-20,1,
Botswana,BWA,11-Apr-20,1,
Botswana,BWA,12-Apr-20,1,
Botswana,BWA,13-Apr-20,1,
Botswana,BWA,14-Apr-20,1,
Botswana,BWA,15-Apr-20,1,
Botswana,BWA,16-Apr-20,1,
Botswana,BWA,17-Apr-20,1,
Botswana,BWA,18-Apr-20,1,
Botswana,BWA,19-Apr-20,1,
Botswana,BWA,20-Apr-20,1,
Botswana,BWA,21-Apr-20,1,
Botswana,BWA,22-Apr-20,1,
Brazil,BRA,1-Apr-20,201,12
Brazil,BRA,2-Apr-20,241,13
Brazil,BRA,3-Apr-20,299,14
Brazil,BRA,4-Apr-20,359,15
Brazil,BRA,5-Apr-20,432,16
Brazil,BRA,6-Apr-20,486,17
Brazil,BRA,7-Apr-20,553,18
Brazil,BRA,8-Apr-20,667,19
Brazil,BRA,9-Apr-20,800,20
Brazil,BRA,10-Apr-20,941,21
Brazil,BRA,11-Apr-20,1056,22
Brazil,BRA,12-Apr-20,1124,23
Brazil,BRA,13-Apr-20,1223,24
Brazil,BRA,14-Apr-20,1328,25
Brazil,BRA,15-Apr-20,1532,26
Brazil,BRA,16-Apr-20,1736,27
Brazil,BRA,17-Apr-20,1924,28
Brazil,BRA,18-Apr-20,2141,29
Brazil,BRA,19-Apr-20,2347,30
Brazil,BRA,20-Apr-20,2462,31
Brazil,BRA,21-Apr-20,2575,32
Brazil,BRA,22-Apr-20,2741,33
British Virgin Islands,VGB,1-Apr-20,0,
British Virgin Islands,VGB,2-Apr-20,0,
British Virgin Islands,VGB,3-Apr-20,0,
British Virgin Islands,VGB,4-Apr-20,0,
British Virgin Islands,VGB,5-Apr-20,0,
British Virgin Islands,VGB,6-Apr-20,0,
British Virgin Islands,VGB,7-Apr-20,0,
British Virgin Islands,VGB,8-Apr-20,0,
British Virgin Islands,VGB,9-Apr-20,0,
British Virgin Islands,VGB,10-Apr-20,0,
British Virgin Islands,VGB,11-Apr-20,0,
British Virgin Islands,VGB,12-Apr-20,0,
British Virgin Islands,VGB,13-Apr-20,0,
British Virgin Islands,VGB,14-Apr-20,0,
British Virgin Islands,VGB,15-Apr-20,0,
British Virgin Islands,VGB,16-Apr-20,0,
British Virgin Islands,VGB,17-Apr-20,0,
British Virgin Islands,VGB,18-Apr-20,0,
British Virgin Islands,VGB,19-Apr-20,0,
British Virgin Islands,VGB,20-Apr-20,1,
British Virgin Islands,VGB,21-Apr-20,1,
British Virgin Islands,VGB,22-Apr-20,1,
Brunei,BRN,1-Apr-20,1,
Brunei,BRN,2-Apr-20,1,
Brunei,BRN,3-Apr-20,1,
Brunei,BRN,4-Apr-20,1,
Brunei,BRN,5-Apr-20,1,
Brunei,BRN,6-Apr-20,1,
Brunei,BRN,7-Apr-20,1,
Brunei,BRN,8-Apr-20,1,
Brunei,BRN,9-Apr-20,1,
Brunei,BRN,10-Apr-20,1,
Brunei,BRN,11-Apr-20,1,
Brunei,BRN,12-Apr-20,1,
Brunei,BRN,13-Apr-20,1,
Brunei,BRN,14-Apr-20,1,
Brunei,BRN,15-Apr-20,1,
Brunei,BRN,16-Apr-20,1,
Brunei,BRN,17-Apr-20,1,
Brunei,BRN,18-Apr-20,1,
Brunei,BRN,19-Apr-20,1,
Brunei,BRN,20-Apr-20,1,
Brunei,BRN,21-Apr-20,1,
Brunei,BRN,22-Apr-20,1,
Bulgaria,BGR,1-Apr-20,8,3
Bulgaria,BGR,2-Apr-20,10,4
Bulgaria,BGR,3-Apr-20,10,5
Bulgaria,BGR,4-Apr-20,14,6
Bulgaria,BGR,5-Apr-20,17,7
Bulgaria,BGR,6-Apr-20,20,8
Bulgaria,BGR,7-Apr-20,22,9
Bulgaria,BGR,8-Apr-20,23,10
Bulgaria,BGR,9-Apr-20,24,11
Bulgaria,BGR,10-Apr-20,24,12
Bulgaria,BGR,11-Apr-20,25,13
Bulgaria,BGR,12-Apr-20,28,14
Bulgaria,BGR,13-Apr-20,29,15
Bulgaria,BGR,14-Apr-20,32,16
Bulgaria,BGR,15-Apr-20,35,17
Bulgaria,BGR,16-Apr-20,36,18
Bulgaria,BGR,17-Apr-20,38,19
Bulgaria,BGR,18-Apr-20,41,20
Bulgaria,BGR,19-Apr-20,41,21
Bulgaria,BGR,20-Apr-20,43,22
Bulgaria,BGR,21-Apr-20,43,23
Bulgaria,BGR,22-Apr-20,45,24
Burkina Faso,BFA,1-Apr-20,12,3
Burkina Faso,BFA,2-Apr-20,14,4
Burkina Faso,BFA,3-Apr-20,16,5
Burkina Faso,BFA,4-Apr-20,16,6
Burkina Faso,BFA,5-Apr-20,16,7
Burkina Faso,BFA,6-Apr-20,17,8
Burkina Faso,BFA,7-Apr-20,17,9
Burkina Faso,BFA,8-Apr-20,19,10
Burkina Faso,BFA,9-Apr-20,23,11
Burkina Faso,BFA,10-Apr-20,24,12
Burkina Faso,BFA,11-Apr-20,26,13
Burkina Faso,BFA,12-Apr-20,27,14
Burkina Faso,BFA,13-Apr-20,27,15
Burkina Faso,BFA,14-Apr-20,28,16
Burkina Faso,BFA,15-Apr-20,30,17
Burkina Faso,BFA,16-Apr-20,32,18
Burkina Faso,BFA,17-Apr-20,32,19
Burkina Faso,BFA,18-Apr-20,35,20
Burkina Faso,BFA,19-Apr-20,36,21
Burkina Faso,BFA,20-Apr-20,36,22
Burkina Faso,BFA,21-Apr-20,38,23
Burkina Faso,BFA,22-Apr-20,38,24
Burundi,BDI,1-Apr-20,0,
Burundi,BDI,2-Apr-20,0,
Burundi,BDI,3-Apr-20,0,
Burundi,BDI,4-Apr-20,0,
Burundi,BDI,5-Apr-20,0,
Burundi,BDI,6-Apr-20,0,
Burundi,BDI,7-Apr-20,0,
Burundi,BDI,8-Apr-20,0,
Burundi,BDI,9-Apr-20,0,
Burundi,BDI,10-Apr-20,0,
Burundi,BDI,11-Apr-20,0,
Burundi,BDI,12-Apr-20,0,
Burundi,BDI,13-Apr-20,0,
Burundi,BDI,14-Apr-20,0,
Burundi,BDI,15-Apr-20,1,
Burundi,BDI,16-Apr-20,1,
Burundi,BDI,17-Apr-20,1,
Burundi,BDI,18-Apr-20,1,
Burundi,BDI,19-Apr-20,1,
Burundi,BDI,20-Apr-20,1,
Burundi,BDI,21-Apr-20,1,
Burundi,BDI,22-Apr-20,1,
Cambodia,KHM,1-Apr-20,0,
Cambodia,KHM,2-Apr-20,0,
Cambodia,KHM,3-Apr-20,0,
Cambodia,KHM,4-Apr-20,0,
Cambodia,KHM,5-Apr-20,0,
Cambodia,KHM,6-Apr-20,0,
Cambodia,KHM,7-Apr-20,0,
Cambodia,KHM,8-Apr-20,0,
Cambodia,KHM,9-Apr-20,0,
Cambodia,KHM,10-Apr-20,0,
Cambodia,KHM,11-Apr-20,0,
Cambodia,KHM,12-Apr-20,0,
Cambodia,KHM,13-Apr-20,0,
Cambodia,KHM,14-Apr-20,0,
Cambodia,KHM,15-Apr-20,0,
Cambodia,KHM,16-Apr-20,0,
Cambodia,KHM,17-Apr-20,0,
Cambodia,KHM,18-Apr-20,0,
Cambodia,KHM,19-Apr-20,0,
Cambodia,KHM,20-Apr-20,0,
Cambodia,KHM,21-Apr-20,0,
Cambodia,KHM,22-Apr-20,0,
Cameroon,CMR,1-Apr-20,6,0
Cameroon,CMR,2-Apr-20,6,1
Cameroon,CMR,3-Apr-20,7,2
Cameroon,CMR,4-Apr-20,8,3
Cameroon,CMR,5-Apr-20,9,4
Cameroon,CMR,6-Apr-20,9,5
Cameroon,CMR,7-Apr-20,9,6
Cameroon,CMR,8-Apr-20,9,7
Cameroon,CMR,9-Apr-20,10,8
Cameroon,CMR,10-Apr-20,10,9
Cameroon,CMR,11-Apr-20,10,10
Cameroon,CMR,12-Apr-20,11,11
Cameroon,CMR,13-Apr-20,12,12
Cameroon,CMR,14-Apr-20,12,13
Cameroon,CMR,15-Apr-20,17,14
Cameroon,CMR,16-Apr-20,17,15
Cameroon,CMR,17-Apr-20,21,16
Cameroon,CMR,18-Apr-20,21,17
Cameroon,CMR,19-Apr-20,21,18
Cameroon,CMR,20-Apr-20,42,19
Cameroon,CMR,21-Apr-20,42,20
Cameroon,CMR,22-Apr-20,42,21
Canada,CAN,1-Apr-20,96,14
Canada,CAN,2-Apr-20,109,15
Canada,CAN,3-Apr-20,138,16
Canada,CAN,4-Apr-20,187,17
Canada,CAN,5-Apr-20,231,18
Canada,CAN,6-Apr-20,280,19
Canada,CAN,7-Apr-20,323,20
Canada,CAN,8-Apr-20,380,21
Canada,CAN,9-Apr-20,435,22
Canada,CAN,10-Apr-20,509,23
Canada,CAN,11-Apr-20,569,24
Canada,CAN,12-Apr-20,653,25
Canada,CAN,13-Apr-20,717,26
Canada,CAN,14-Apr-20,780,27
Canada,CAN,15-Apr-20,903,28
Canada,CAN,16-Apr-20,1010,29
Canada,CAN,17-Apr-20,1193,30
Canada,CAN,18-Apr-20,1309,31
Canada,CAN,19-Apr-20,1467,32
Canada,CAN,20-Apr-20,1580,33
Canada,CAN,21-Apr-20,1690,34
Canada,CAN,22-Apr-20,1834,35
Cape Verde,CPV,1-Apr-20,1,
Cape Verde,CPV,2-Apr-20,1,
Cape Verde,CPV,3-Apr-20,1,
Cape Verde,CPV,4-Apr-20,1,
Cape Verde,CPV,5-Apr-20,1,
Cape Verde,CPV,6-Apr-20,1,
Cape Verde,CPV,7-Apr-20,1,
Cape Verde,CPV,8-Apr-20,1,
Cape Verde,CPV,9-Apr-20,1,
Cape Verde,CPV,10-Apr-20,1,
Cape Verde,CPV,11-Apr-20,1,
Cape Verde,CPV,12-Apr-20,1,
Cape Verde,CPV,13-Apr-20,1,
Cape Verde,CPV,14-Apr-20,1,
Cape Verde,CPV,15-Apr-20,1,
Cape Verde,CPV,16-Apr-20,1,
Cape Verde,CPV,17-Apr-20,1,
Cape Verde,CPV,18-Apr-20,1,
Cape Verde,CPV,19-Apr-20,1,
Cape Verde,CPV,20-Apr-20,1,
Cape Verde,CPV,21-Apr-20,1,
Cape Verde,CPV,22-Apr-20,1,
Cayman Islands,CYM,1-Apr-20,1,
Cayman Islands,CYM,2-Apr-20,1,
Cayman Islands,CYM,3-Apr-20,1,
Cayman Islands,CYM,4-Apr-20,1,
Cayman Islands,CYM,5-Apr-20,1,
Cayman Islands,CYM,6-Apr-20,1,
Cayman Islands,CYM,7-Apr-20,1,
Cayman Islands,CYM,8-Apr-20,1,
Cayman Islands,CYM,9-Apr-20,1,
Cayman Islands,CYM,10-Apr-20,1,
Cayman Islands,CYM,11-Apr-20,1,
Cayman Islands,CYM,12-Apr-20,1,
Cayman Islands,CYM,13-Apr-20,1,
Cayman Islands,CYM,14-Apr-20,1,
Cayman Islands,CYM,15-Apr-20,1,
Cayman Islands,CYM,16-Apr-20,1,
Cayman Islands,CYM,17-Apr-20,1,
Cayman Islands,CYM,18-Apr-20,1,
Cayman Islands,CYM,19-Apr-20,1,
Cayman Islands,CYM,20-Apr-20,1,
Cayman Islands,CYM,21-Apr-20,1,
Cayman Islands,CYM,22-Apr-20,1,
Central African Republic,CAF,1-Apr-20,0,
Central African Republic,CAF,2-Apr-20,0,
Central African Republic,CAF,3-Apr-20,0,
Central African Republic,CAF,4-Apr-20,0,
Central African Republic,CAF,5-Apr-20,0,
Central African Republic,CAF,6-Apr-20,0,
Central African Republic,CAF,7-Apr-20,0,
Central African Republic,CAF,8-Apr-20,0,
Central African Republic,CAF,9-Apr-20,0,
Central African Republic,CAF,10-Apr-20,0,
Central African Republic,CAF,11-Apr-20,0,
Central African Republic,CAF,12-Apr-20,0,
Central African Republic,CAF,13-Apr-20,0,
Central African Republic,CAF,14-Apr-20,0,
Central African Republic,CAF,15-Apr-20,0,
Central African Republic,CAF,16-Apr-20,0,
Central African Republic,CAF,17-Apr-20,0,
Central African Republic,CAF,18-Apr-20,0,
Central African Republic,CAF,19-Apr-20,0,
Central African Republic,CAF,20-Apr-20,0,
Central African Republic,CAF,21-Apr-20,0,
Central African Republic,CAF,22-Apr-20,0,
Chad,TCD,1-Apr-20,0,
Chad,TCD,2-Apr-20,0,
Chad,TCD,3-Apr-20,0,
Chad,TCD,4-Apr-20,0,
Chad,TCD,5-Apr-20,0,
Chad,TCD,6-Apr-20,0,
Chad,TCD,7-Apr-20,0,
Chad,TCD,8-Apr-20,0,
Chad,TCD,9-Apr-20,0,
Chad,TCD,10-Apr-20,0,
Chad,TCD,11-Apr-20,0,
Chad,TCD,12-Apr-20,0,
Chad,TCD,13-Apr-20,0,
Chad,TCD,14-Apr-20,0,
Chad,TCD,15-Apr-20,0,
Chad,TCD,16-Apr-20,0,
Chad,TCD,17-Apr-20,0,
Chad,TCD,18-Apr-20,0,
Chad,TCD,19-Apr-20,0,
Chad,TCD,20-Apr-20,0,
Chad,TCD,21-Apr-20,0,
Chad,TCD,22-Apr-20,0,
Chile,CHL,1-Apr-20,12,4
Chile,CHL,2-Apr-20,16,5
Chile,CHL,3-Apr-20,18,6
Chile,CHL,4-Apr-20,22,7
Chile,CHL,5-Apr-20,27,8
Chile,CHL,6-Apr-20,34,9
Chile,CHL,7-Apr-20,37,10
Chile,CHL,8-Apr-20,43,11
Chile,CHL,9-Apr-20,48,12
Chile,CHL,10-Apr-20,57,13
Chile,CHL,11-Apr-20,65,14
Chile,CHL,12-Apr-20,73,15
Chile,CHL,13-Apr-20,80,16
Chile,CHL,14-Apr-20,82,17
Chile,CHL,15-Apr-20,92,18
Chile,CHL,16-Apr-20,94,19
Chile,CHL,17-Apr-20,105,20
Chile,CHL,18-Apr-20,116,21
Chile,CHL,19-Apr-20,126,22
Chile,CHL,20-Apr-20,133,23
Chile,CHL,21-Apr-20,139,24
Chile,CHL,22-Apr-20,147,25
China,CHN,1-Apr-20,3310,71
China,CHN,2-Apr-20,3316,72
China,CHN,3-Apr-20,3326,73
China,CHN,4-Apr-20,3330,74
China,CHN,5-Apr-20,3333,75
China,CHN,6-Apr-20,3335,76
China,CHN,7-Apr-20,3335,77
China,CHN,8-Apr-20,3337,78
China,CHN,9-Apr-20,3339,79
China,CHN,10-Apr-20,3340,80
China,CHN,11-Apr-20,3343,81
China,CHN,12-Apr-20,3343,82
China,CHN,13-Apr-20,3345,83
China,CHN,14-Apr-20,3345,84
China,CHN,15-Apr-20,3346,85
China,CHN,16-Apr-20,3346,86
China,CHN,17-Apr-20,4636,87
China,CHN,18-Apr-20,4636,88
China,CHN,19-Apr-20,4636,89
China,CHN,20-Apr-20,4636,90
China,CHN,21-Apr-20,4636,91
China,CHN,22-Apr-20,4636,92
Colombia,COL,1-Apr-20,16,5
Colombia,COL,2-Apr-20,17,6
Colombia,COL,3-Apr-20,19,7
Colombia,COL,4-Apr-20,25,8
Colombia,COL,5-Apr-20,32,9
Colombia,COL,6-Apr-20,35,10
Colombia,COL,7-Apr-20,46,11
Colombia,COL,8-Apr-20,50,12
Colombia,COL,9-Apr-20,55,13
Colombia,COL,10-Apr-20,69,14
Colombia,COL,11-Apr-20,80,15
Colombia,COL,12-Apr-20,100,16
Colombia,COL,13-Apr-20,109,17
Colombia,COL,14-Apr-20,112,18
Colombia,COL,15-Apr-20,127,19
Colombia,COL,16-Apr-20,131,20
Colombia,COL,17-Apr-20,144,21
Colombia,COL,18-Apr-20,153,22
Colombia,COL,19-Apr-20,166,23
Colombia,COL,20-Apr-20,179,24
Colombia,COL,21-Apr-20,189,25
Colombia,COL,22-Apr-20,196,26
Congo,COG,1-Apr-20,2,
Congo,COG,2-Apr-20,2,
Congo,COG,3-Apr-20,3,
Congo,COG,4-Apr-20,3,
Congo,COG,5-Apr-20,5,0
Congo,COG,6-Apr-20,5,1
Congo,COG,7-Apr-20,5,2
Congo,COG,8-Apr-20,5,3
Congo,COG,9-Apr-20,5,4
Congo,COG,10-Apr-20,5,5
Congo,COG,11-Apr-20,5,6
Congo,COG,12-Apr-20,5,7
Congo,COG,13-Apr-20,5,8
Congo,COG,14-Apr-20,5,9
Congo,COG,15-Apr-20,5,10
Congo,COG,16-Apr-20,5,11
Congo,COG,17-Apr-20,5,12
Congo,COG,18-Apr-20,6,13
Congo,COG,19-Apr-20,6,14
Congo,COG,20-Apr-20,6,15
Congo,COG,21-Apr-20,6,16
Congo,COG,22-Apr-20,6,17
Costa Rica,CRI,1-Apr-20,2,
Costa Rica,CRI,2-Apr-20,2,
Costa Rica,CRI,3-Apr-20,2,
Costa Rica,CRI,4-Apr-20,2,
Costa Rica,CRI,5-Apr-20,2,
Costa Rica,CRI,6-Apr-20,2,
Costa Rica,CRI,7-Apr-20,2,
Costa Rica,CRI,8-Apr-20,2,
Costa Rica,CRI,9-Apr-20,2,
Costa Rica,CRI,10-Apr-20,3,
Costa Rica,CRI,11-Apr-20,3,
Costa Rica,CRI,12-Apr-20,3,
Costa Rica,CRI,13-Apr-20,3,
Costa Rica,CRI,14-Apr-20,3,
Costa Rica,CRI,15-Apr-20,3,
Costa Rica,CRI,16-Apr-20,4,
Costa Rica,CRI,17-Apr-20,4,
Costa Rica,CRI,18-Apr-20,4,
Costa Rica,CRI,19-Apr-20,4,
Costa Rica,CRI,20-Apr-20,4,
Costa Rica,CRI,21-Apr-20,6,0
Costa Rica,CRI,22-Apr-20,6,1
Cote d'Ivoire,CIV,1-Apr-20,1,
Cote d'Ivoire,CIV,2-Apr-20,1,
Cote d'Ivoire,CIV,3-Apr-20,1,
Cote d'Ivoire,CIV,4-Apr-20,1,
Cote d'Ivoire,CIV,5-Apr-20,2,
Cote d'Ivoire,CIV,6-Apr-20,3,
Cote d'Ivoire,CIV,7-Apr-20,3,
Cote d'Ivoire,CIV,8-Apr-20,3,
Cote d'Ivoire,CIV,9-Apr-20,3,
Cote d'Ivoire,CIV,10-Apr-20,3,
Cote d'Ivoire,CIV,11-Apr-20,3,
Cote d'Ivoire,CIV,12-Apr-20,4,
Cote d'Ivoire,CIV,13-Apr-20,5,0
Cote d'Ivoire,CIV,14-Apr-20,6,1
Cote d'Ivoire,CIV,15-Apr-20,6,2
Cote d'Ivoire,CIV,16-Apr-20,6,3
Cote d'Ivoire,CIV,17-Apr-20,6,4
Cote d'Ivoire,CIV,18-Apr-20,6,5
Cote d'Ivoire,CIV,19-Apr-20,8,6
Cote d'Ivoire,CIV,20-Apr-20,9,7
Cote d'Ivoire,CIV,21-Apr-20,10,8
Cote d'Ivoire,CIV,22-Apr-20,13,9
Croatia,HRV,1-Apr-20,6,3
Croatia,HRV,2-Apr-20,6,4
Croatia,HRV,3-Apr-20,7,5
Croatia,HRV,4-Apr-20,8,6
Croatia,HRV,5-Apr-20,12,7
Croatia,HRV,6-Apr-20,15,8
Croatia,HRV,7-Apr-20,16,9
Croatia,HRV,8-Apr-20,18,10
Croatia,HRV,9-Apr-20,19,11
Croatia,HRV,10-Apr-20,20,12
Croatia,HRV,11-Apr-20,21,13
Croatia,HRV,12-Apr-20,21,14
Croatia,HRV,13-Apr-20,23,15
Croatia,HRV,14-Apr-20,25,16
Croatia,HRV,15-Apr-20,31,17
Croatia,HRV,16-Apr-20,34,18
Croatia,HRV,17-Apr-20,35,19
Croatia,HRV,18-Apr-20,36,20
Croatia,HRV,19-Apr-20,39,21
Croatia,HRV,20-Apr-20,47,22
Croatia,HRV,21-Apr-20,47,23
Croatia,HRV,22-Apr-20,48,24
Cuba,CUB,1-Apr-20,6,0
Cuba,CUB,2-Apr-20,6,1
Cuba,CUB,3-Apr-20,6,2
Cuba,CUB,4-Apr-20,6,3
Cuba,CUB,5-Apr-20,6,4
Cuba,CUB,6-Apr-20,8,5
Cuba,CUB,7-Apr-20,9,6
Cuba,CUB,8-Apr-20,11,7
Cuba,CUB,9-Apr-20,12,8
Cuba,CUB,10-Apr-20,15,9
Cuba,CUB,11-Apr-20,15,10
Cuba,CUB,12-Apr-20,16,11
Cuba,CUB,13-Apr-20,18,12
Cuba,CUB,14-Apr-20,21,13
Cuba,CUB,15-Apr-20,21,14
Cuba,CUB,16-Apr-20,24,15
Cuba,CUB,17-Apr-20,27,16
Cuba,CUB,18-Apr-20,31,17
Cuba,CUB,19-Apr-20,32,18
Cuba,CUB,20-Apr-20,34,19
Cuba,CUB,21-Apr-20,36,20
Cuba,CUB,22-Apr-20,38,21
Curacao,CUW,1-Apr-20,1,
Curacao,CUW,2-Apr-20,1,
Curacao,CUW,3-Apr-20,1,
Curacao,CUW,4-Apr-20,1,
Curacao,CUW,5-Apr-20,1,
Curacao,CUW,6-Apr-20,1,
Curacao,CUW,7-Apr-20,1,
Curacao,CUW,8-Apr-20,1,
Curacao,CUW,9-Apr-20,1,
Curacao,CUW,10-Apr-20,1,
Curacao,CUW,11-Apr-20,1,
Curacao,CUW,12-Apr-20,1,
Curacao,CUW,13-Apr-20,1,
Curacao,CUW,14-Apr-20,1,
Curacao,CUW,15-Apr-20,1,
Curacao,CUW,16-Apr-20,1,
Curacao,CUW,17-Apr-20,1,
Curacao,CUW,18-Apr-20,1,
Curacao,CUW,19-Apr-20,1,
Curacao,CUW,20-Apr-20,1,
Curacao,CUW,21-Apr-20,1,
Curacao,CUW,22-Apr-20,1,
Cyprus,CYP,1-Apr-20,8,4
Cyprus,CYP,2-Apr-20,9,5
Cyprus,CYP,3-Apr-20,9,6
Cyprus,CYP,4-Apr-20,11,7
Cyprus,CYP,5-Apr-20,11,8
Cyprus,CYP,6-Apr-20,14,9
Cyprus,CYP,7-Apr-20,14,10
Cyprus,CYP,8-Apr-20,14,11
Cyprus,CYP,9-Apr-20,14,12
Cyprus,CYP,10-Apr-20,15,13
Cyprus,CYP,11-Apr-20,15,14
Cyprus,CYP,12-Apr-20,15,15
Cyprus,CYP,13-Apr-20,16,16
Cyprus,CYP,14-Apr-20,17,17
Cyprus,CYP,15-Apr-20,17,18
Cyprus,CYP,16-Apr-20,17,19
Cyprus,CYP,17-Apr-20,17,20
Cyprus,CYP,18-Apr-20,17,21
Cyprus,CYP,19-Apr-20,17,22
Cyprus,CYP,20-Apr-20,17,23
Cyprus,CYP,21-Apr-20,17,24
Cyprus,CYP,22-Apr-20,17,25
Czech Republic,CZE,1-Apr-20,31,6
Czech Republic,CZE,2-Apr-20,39,7
Czech Republic,CZE,3-Apr-20,44,8
Czech Republic,CZE,4-Apr-20,53,9
Czech Republic,CZE,5-Apr-20,59,10
Czech Republic,CZE,6-Apr-20,67,11
Czech Republic,CZE,7-Apr-20,78,12
Czech Republic,CZE,8-Apr-20,88,13
Czech Republic,CZE,9-Apr-20,99,14
Czech Republic,CZE,10-Apr-20,112,15
Czech Republic,CZE,11-Apr-20,119,16
Czech Republic,CZE,12-Apr-20,129,17
Czech Republic,CZE,13-Apr-20,138,18
Czech Republic,CZE,14-Apr-20,143,19
Czech Republic,CZE,15-Apr-20,161,20
Czech Republic,CZE,16-Apr-20,166,21
Czech Republic,CZE,17-Apr-20,169,22
Czech Republic,CZE,18-Apr-20,173,23
Czech Republic,CZE,19-Apr-20,181,24
Czech Republic,CZE,20-Apr-20,188,25
Czech Republic,CZE,21-Apr-20,196,26
Czech Republic,CZE,22-Apr-20,201,27
Democratic Republic of Congo,COD,1-Apr-20,8,3
Democratic Republic of Congo,COD,2-Apr-20,11,4
Democratic Republic of Congo,COD,3-Apr-20,11,5
Democratic Republic of Congo,COD,4-Apr-20,13,6
Democratic Republic of Congo,COD,5-Apr-20,18,7
Democratic Republic of Congo,COD,6-Apr-20,18,8
Democratic Republic of Congo,COD,7-Apr-20,18,9
Democratic Republic of Congo,COD,8-Apr-20,18,10
Democratic Republic of Congo,COD,9-Apr-20,20,11
Democratic Republic of Congo,COD,10-Apr-20,20,12
Democratic Republic of Congo,COD,11-Apr-20,20,13
Democratic Republic of Congo,COD,12-Apr-20,20,14
Democratic Republic of Congo,COD,13-Apr-20,20,15
Democratic Republic of Congo,COD,14-Apr-20,20,16
Democratic Republic of Congo,COD,15-Apr-20,21,17
Democratic Republic of Congo,COD,16-Apr-20,22,18
Democratic Republic of Congo,COD,17-Apr-20,23,19
Democratic Republic of Congo,COD,18-Apr-20,25,20
Democratic Republic of Congo,COD,19-Apr-20,25,21
Democratic Republic of Congo,COD,20-Apr-20,25,22
Democratic Republic of Congo,COD,21-Apr-20,25,23
Democratic Republic of Congo,COD,22-Apr-20,25,24
Denmark,DNK,1-Apr-20,90,12
Denmark,DNK,2-Apr-20,104,13
Denmark,DNK,3-Apr-20,123,14
Denmark,DNK,4-Apr-20,139,15
Denmark,DNK,5-Apr-20,161,16
Denmark,DNK,6-Apr-20,179,17
Denmark,DNK,7-Apr-20,187,18
Denmark,DNK,8-Apr-20,203,19
Denmark,DNK,9-Apr-20,218,20
Denmark,DNK,10-Apr-20,237,21
Denmark,DNK,11-Apr-20,247,22
Denmark,DNK,12-Apr-20,260,23
Denmark,DNK,13-Apr-20,273,24
Denmark,DNK,14-Apr-20,285,25
Denmark,DNK,15-Apr-20,299,26
Denmark,DNK,16-Apr-20,309,27
Denmark,DNK,17-Apr-20,321,28
Denmark,DNK,18-Apr-20,336,29
Denmark,DNK,19-Apr-20,346,30
Denmark,DNK,20-Apr-20,355,31
Denmark,DNK,21-Apr-20,364,32
Denmark,DNK,22-Apr-20,370,33
Djibouti,DJI,1-Apr-20,0,
Djibouti,DJI,2-Apr-20,0,
Djibouti,DJI,3-Apr-20,0,
Djibouti,DJI,4-Apr-20,0,
Djibouti,DJI,5-Apr-20,0,
Djibouti,DJI,6-Apr-20,0,
Djibouti,DJI,7-Apr-20,0,
Djibouti,DJI,8-Apr-20,0,
Djibouti,DJI,9-Apr-20,0,
Djibouti,DJI,10-Apr-20,1,
Djibouti,DJI,11-Apr-20,1,
Djibouti,DJI,12-Apr-20,2,
Djibouti,DJI,13-Apr-20,2,
Djibouti,DJI,14-Apr-20,2,
Djibouti,DJI,15-Apr-20,2,
Djibouti,DJI,16-Apr-20,2,
Djibouti,DJI,17-Apr-20,2,
Djibouti,DJI,18-Apr-20,2,
Djibouti,DJI,19-Apr-20,2,
Djibouti,DJI,20-Apr-20,2,
Djibouti,DJI,21-Apr-20,2,
Djibouti,DJI,22-Apr-20,2,
Dominica,DMA,1-Apr-20,0,
Dominica,DMA,2-Apr-20,0,
Dominica,DMA,3-Apr-20,0,
Dominica,DMA,4-Apr-20,0,
Dominica,DMA,5-Apr-20,0,
Dominica,DMA,6-Apr-20,0,
Dominica,DMA,7-Apr-20,0,
Dominica,DMA,8-Apr-20,0,
Dominica,DMA,9-Apr-20,0,
Dominica,DMA,10-Apr-20,0,
Dominica,DMA,11-Apr-20,0,
Dominica,DMA,12-Apr-20,0,
Dominica,DMA,13-Apr-20,0,
Dominica,DMA,14-Apr-20,0,
Dominica,DMA,15-Apr-20,0,
Dominica,DMA,16-Apr-20,0,
Dominica,DMA,17-Apr-20,0,
Dominica,DMA,18-Apr-20,0,
Dominica,DMA,19-Apr-20,0,
Dominica,DMA,20-Apr-20,0,
Dominica,DMA,21-Apr-20,0,
Dominica,DMA,22-Apr-20,0,
Dominican Republic,DOM,1-Apr-20,51,7
Dominican Republic,DOM,2-Apr-20,57,8
Dominican Republic,DOM,3-Apr-20,60,9
Dominican Republic,DOM,4-Apr-20,68,10
Dominican Republic,DOM,5-Apr-20,77,11
Dominican Republic,DOM,6-Apr-20,82,12
Dominican Republic,DOM,7-Apr-20,86,13
Dominican Republic,DOM,8-Apr-20,98,14
Dominican Republic,DOM,9-Apr-20,108,15
Dominican Republic,DOM,10-Apr-20,118,16
Dominican Republic,DOM,11-Apr-20,126,17
Dominican Republic,DOM,12-Apr-20,135,18
Dominican Republic,DOM,13-Apr-20,173,19
Dominican Republic,DOM,14-Apr-20,177,20
Dominican Republic,DOM,15-Apr-20,183,21
